id,title,open_state,url,time_left_to_submission,submission_period_dates,themes,prize_amount,registrations_count,featured,organization_name,winners_announced
19356,Evergreen Grand Hackathon,upcoming,https://evergreen-grand-hackathon.devpost.com/,Upcoming,"Nov 14 - Dec 04, 2023","[{'id': 6, 'name': 'Machine Learning/AI'}, {'id': 22, 'name': 'Open Ended'}, {'id': 11, 'name': 'Productivity'}]",$<span data-currency-value>48</span>,5,False,Evergreen Valley College,False
19476,Hack@Davidson II,upcoming,https://hackatdavidson.devpost.com/,Upcoming,"Feb 02 - 04, 2024","[{'id': 18, 'name': 'Design'}, {'id': 17, 'name': 'Low/No Code'}, {'id': 6, 'name': 'Machine Learning/AI'}]","$<span data-currency-value>3,000</span>",5,False,Hack@Davidson,False
19114,GDSC Minerva DevFest on Campus | Hackathon,upcoming,https://gdscminerva-devhack.devpost.com/,Upcoming,"Oct 29 - Nov 05, 2023","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 6, 'name': 'Machine Learning/AI'}, {'id': 25, 'name': 'Web'}]",$<span data-currency-value>450</span>,4,False,GDSC Minerva,False
19324,YCP Hacks 2023,upcoming,https://ycp-hacks-2023.devpost.com/,Upcoming,"Nov 03 - 05, 2023","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 18, 'name': 'Design'}, {'id': 22, 'name': 'Open Ended'}]","$<span data-currency-value>3,700</span>",4,False,YCP Hacks,False
19368,Code for Cause,upcoming,https://codeforcause.devpost.com/,Upcoming,"Dec 09, 2023","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}, {'id': 13, 'name': 'Social Good'}]","$<span data-currency-value>1,750</span>",4,False,Hack Club,False
18954,McHacks'24: Mario's Odyssey of Innovation,upcoming,https://mchacksnsbe.devpost.com/,Upcoming,"Feb 10 - 11, 2024","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 10, 'name': 'Communication'}, {'id': 16, 'name': 'Health'}]",$<span data-currency-value>0</span>,4,False,NSBE,False
19205,VandyHacks X,upcoming,https://vandyhacks-x.devpost.com/,Upcoming,"Oct 28 - 29, 2023","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 19, 'name': 'Education'}, {'id': 22, 'name': 'Open Ended'}]","$<span data-currency-value>4,160</span>",3,True,VandyHacks,False
19043,myNetworkHer[Hacks],upcoming,https://mynetworkher-hacks.devpost.com/,Upcoming,"Nov 04, 2023","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}, {'id': 13, 'name': 'Social Good'}]",$<span data-currency-value>0</span>,3,False,myNetworkHer,False
19391,INRIX Amazon University Hack 2023,upcoming,https://inrix-amazon-u-hack-2023.devpost.com/,Upcoming,"Dec 02 - 03, 2023","[{'id': 21, 'name': 'Enterprise'}, {'id': 25, 'name': 'Web'}, {'id': 6, 'name': 'Machine Learning/AI'}]",$<span data-currency-value>0</span>,3,False,INRIX,False
19355,Hack_NCState 2024,upcoming,https://hackncstate2024.devpost.com/,Upcoming,"Feb 03 - 04, 2024","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 19, 'name': 'Education'}, {'id': 11, 'name': 'Productivity'}]",$<span data-currency-value>0</span>,3,False,North Carolina State University,False
19425,WHACK 2023,upcoming,https://whack-2324.devpost.com/,Upcoming,"Nov 04 - 05, 2023","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}, {'id': 13, 'name': 'Social Good'}]",$<span data-currency-value>0</span>,2,False,Wellesley College,False
19498,LEC Hacks 2023,upcoming,https://lec-hacks-2023.devpost.com/,Upcoming,"Nov 10 - 13, 2023","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 1, 'name': 'Blockchain'}, {'id': 6, 'name': 'Machine Learning/AI'}]","$<span data-currency-value>25,390</span>",2,False,Lynbrook Engineering Club,False
18965,guadalahacks,upcoming,https://guadalahacks.devpost.com/,Upcoming,"Nov 04 - 05, 2023","[{'id': 6, 'name': 'Machine Learning/AI'}, {'id': 13, 'name': 'Social Good'}, {'id': 25, 'name': 'Web'}]",MEX$<span data-currency-value>0</span>,1,False,guadalahacks,False
19370,Let's see your ideas,upcoming,https://strapplife-lsyi.devpost.com/,Upcoming,"Nov 05, 2023","[{'id': 13, 'name': 'Social Good'}]",$<span data-currency-value>0</span>,1,False,strapplife,False
19388,MecSimCalc Hackathon LIVE ,upcoming,https://mecsimcalc-hackathon-live.devpost.com/,Upcoming,"Nov 12, 2023","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 19, 'name': 'Education'}, {'id': 22, 'name': 'Open Ended'}]",$CAD<span data-currency-value>500</span>,1,False,MecSimCalc,False
19499,HackEPS 2023,upcoming,https://hackeps2023.devpost.com/,Upcoming,"Nov 25 - 26, 2023","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 7, 'name': 'IoT'}, {'id': 6, 'name': 'Machine Learning/AI'}]","€<span data-currency-value>6,000</span>",1,False,LleidaHack,False
18302,Equali-Hack Fall 2023,ended,https://equali-hack-fall-2023.devpost.com/,Ended,"Sep 01 - Oct 01, 2023","[{'id': 17, 'name': 'Low/No Code'}, {'id': 22, 'name': 'Open Ended'}, {'id': 13, 'name': 'Social Good'}]",$<span data-currency-value>0</span>,23,False,EqualiHack,False
9683,#WirVsVirus ,ended,https://wirvsvirushackathon.devpost.com/,Ended,"Mar 20 - 22, 2020","[{'id': 13, 'name': 'Social Good'}, {'id': 14, 'name': 'COVID-19'}]",$<span data-currency-value>0</span>,12435,False,,False
9854,The Global Hack,ended,https://theglobalhack.devpost.com/,Ended,"Apr 03 - 09, 2020","[{'id': 14, 'name': 'COVID-19'}]",€<span data-currency-value>0</span>,6048,False,,False
18843,IBM Z Datathon 2023,ended,https://ibm-zdatathon-18843.devpost.com/,Ended,"Oct 19 - 22, 2023","[{'id': 6, 'name': 'Machine Learning/AI'}, {'id': 22, 'name': 'Open Ended'}, {'id': 27, 'name': 'Robotic Process Automation'}]","$<span data-currency-value>12,250</span>",3423,False,Shooting Stars Foundation,False
18796,Square + Google AI Hackathon,ended,https://square-google-ai.devpost.com/,Ended,"Aug 22 - Oct 19, 2023","[{'id': 20, 'name': 'E-commerce/Retail'}, {'id': 3, 'name': 'Fintech'}, {'id': 6, 'name': 'Machine Learning/AI'}]","$<span data-currency-value>100,000</span>",2487,False,Square,False
6815,Hajj Hackathon,ended,https://hajjhackathon.devpost.com/,Ended,"Aug 01 - 03, 2018",[],"SAR<span data-currency-value>2,000,000</span>",2933,False,,False
18960,Global Power Rankings Hackathon,ended,https://lolglobalpowerrankings.devpost.com/,Ended,"Aug 31 - Oct 24, 2023","[{'id': 28, 'name': 'Databases'}, {'id': 4, 'name': 'Gaming'}, {'id': 6, 'name': 'Machine Learning/AI'}]","$<span data-currency-value>50,000</span>",1849,False,Amazon,False
18930,Codegeist Unleashed,ended,https://codegeistunleashed.devpost.com/,Ended,"Sep 05 - Oct 24, 2023","[{'id': 2, 'name': 'DevOps'}, {'id': 6, 'name': 'Machine Learning/AI'}, {'id': 11, 'name': 'Productivity'}]","$<span data-currency-value>172,500</span>",1731,False,Atlassian,False
14100,Hack The League,ended,https://hack-the-league.devpost.com/,Ended,"Feb 11 - 13, 2022","[{'id': 13, 'name': 'Social Good'}, {'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}]","₹ <span data-currency-value>2,874,792</span>",1719,False,Hack The League,False
18740,Dropbox Sign AI-Powered Agreements Hackathon,ended,https://dropboxhackathon2023.devpost.com/,Ended,"Aug 15 - Oct 10, 2023","[{'id': 11, 'name': 'Productivity'}, {'id': 6, 'name': 'Machine Learning/AI'}, {'id': 13, 'name': 'Social Good'}]","$<span data-currency-value>30,000</span>",1142,False,Dropbox,False
12256,UpdateDeutschland,ended,https://updatedeutschland.devpost.com/,Ended,"Mar 16 - 21, 2021","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 14, 'name': 'COVID-19'}, {'id': 13, 'name': 'Social Good'}]",$<span data-currency-value>0</span>,1449,False,ProjectTogether,False
15130,Devspace 2022,ended,https://devspace-2022.devpost.com/,Ended,"Apr 14 - 16, 2022","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}, {'id': 25, 'name': 'Web'}]","₹ <span data-currency-value>1,135,445</span>",1381,False,computer society of India,False
11519,Local Hack Day: Build Day 1 ,ended,https://lhd-build-day-one.devpost.com/,Ended,"Jan 10 - 11, 2021",[],$<span data-currency-value>0</span>,1349,False,,False
14216,Local Hack Day: Build 2022,ended,https://lhd-build-2022.devpost.com/,Ended,"Jan 09 - 16, 2022","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}, {'id': 13, 'name': 'Social Good'}]",$<span data-currency-value>0</span>,1343,False,Major League Hacking,False
820,House Student App Challenge,ended,https://housestudentapps.devpost.com/,Ended,"Feb 01 - May 31, 2014",[],$<span data-currency-value>0</span>,1210,False,,False
9823,#VersusVirus,ended,https://versusvirus.devpost.com/,Ended,"Apr 04 - 05, 2020","[{'id': 13, 'name': 'Social Good'}, {'id': 14, 'name': 'COVID-19'}]","$<span data-currency-value>42,000</span>",1125,False,,False
10212,#WirfürSchule-Hackathon,ended,https://wirfuerschule-hackathon.devpost.com/,Ended,"Jun 08 - 12, 2020",[],$<span data-currency-value>0</span>,1100,False,,False
18595,Nylas and AI: Email and Calendaring for the Future,ended,https://nylas.devpost.com/,Ended,"Aug 08 - Oct 02, 2023","[{'id': 10, 'name': 'Communication'}, {'id': 6, 'name': 'Machine Learning/AI'}, {'id': 11, 'name': 'Productivity'}]","$<span data-currency-value>10,000</span>",663,False,nylas,True
10449,Delhi Hacks,ended,https://delhihacks.devpost.com/,Ended,"Sep 05 - 06, 2020","[{'id': 6, 'name': 'Machine Learning/AI'}, {'id': 11, 'name': 'Productivity'}, {'id': 13, 'name': 'Social Good'}]",$<span data-currency-value>0</span>,969,False,,False
15217,Neo4j Cypher Code-Golf,ended,https://neo4j-code-golf-2022.devpost.com/,Ended,"Jun 30 - Sep 16, 2022","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 19, 'name': 'Education'}, {'id': 17, 'name': 'Low/No Code'}]","$<span data-currency-value>27,000</span>",958,False,Neo4j,False
18822,HackMIT 2023,ended,https://hack-mit-2023.devpost.com/,Ended,"Sep 16 - 17, 2023","[{'id': 25, 'name': 'Web'}, {'id': 23, 'name': 'Beginner Friendly'}]","$<span data-currency-value>10,000</span>",1076,False,HackMIT,False
2980,Meteor Global Distributed Hackathon ,ended,https://meteor-2015.devpost.com/,Ended,"Oct 09 - 12, 2015",[],"$<span data-currency-value>16,730</span>",922,False,,False
18577,All India Women ONLY Hackathon'23,ended,https://all-india-hack.devpost.com/,Ended,"Aug 05 - 08, 2023","[{'id': 13, 'name': 'Social Good'}]","₹ <span data-currency-value>191,000</span>",1026,False,Shooting Stars Foundation,False
12857,MLH INIT 2022,ended,https://init.devpost.com/,Ended,"Jun 27 - Jul 05, 2021","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 19, 'name': 'Education'}, {'id': 22, 'name': 'Open Ended'}]",$<span data-currency-value>0</span>,935,False,Major League Hacking,False
12893,Apps Up 2021 Europe | Huawei HMS App Innovation Contest,ended,https://appsup2021.devpost.com/,Ended,"Jun 21 - Sep 05, 2021","[{'id': 4, 'name': 'Gaming'}, {'id': 26, 'name': 'Mobile'}, {'id': 13, 'name': 'Social Good'}]","$<span data-currency-value>200,000</span>",494,False,Huawei,False
18569,dApp-A-thon Season 2,ended,https://dappathon2.devpost.com/,Ended,"Aug 21 - Sep 17, 2023","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 1, 'name': 'Blockchain'}, {'id': 17, 'name': 'Low/No Code'}]","$<span data-currency-value>5,500</span>",896,False,Spheron ,False
18815,Pangea Securathon: Health and Wealth Hackathon,ended,https://healthandwealth.devpost.com/,Ended,"Aug 15 - Sep 18, 2023","[{'id': 9, 'name': 'Cybersecurity'}, {'id': 3, 'name': 'Fintech'}, {'id': 16, 'name': 'Health'}]","$<span data-currency-value>10,050</span>",453,False,pangea.cloud,True
12909,MLH INIT 2022: Day 1,ended,https://init-day-1.devpost.com/,Ended,"Jun 27 - 28, 2021","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 19, 'name': 'Education'}, {'id': 22, 'name': 'Open Ended'}]",$<span data-currency-value>0</span>,837,False,Major League Hacking,False
11623,Local Hack Day: Build,ended,https://lhd-build.devpost.com/,Ended,"Jan 10 - 18, 2021",[],$<span data-currency-value>0</span>,825,False,,False
11619,Local Hack Day: Build Day 2,ended,https://lhd-build-day-two.devpost.com/,Ended,"Jan 11 - 12, 2021",[],$<span data-currency-value>0</span>,822,False,,False
18540,UC Berkeley AI Hackathon,ended,https://uc-berkeley-ai-hackathon.devpost.com/,Ended,"Jun 17 - 18, 2023","[{'id': 6, 'name': 'Machine Learning/AI'}]","$<span data-currency-value>237,700</span>",806,False,Cal Hacks,True
10071,Crisis Engineering Competition | CEC'20,ended,https://cec.devpost.com/,Ended,"Jun 10 - 12, 2020","[{'id': 14, 'name': 'COVID-19'}]",$<span data-currency-value>0</span>,682,False,,False
15047,Smart India Hackathon (Internal) 2022,ended,https://srmsih-2022.devpost.com/,Ended,"Mar 16 - 18, 2022","[{'id': 19, 'name': 'Education'}]",₹ <span data-currency-value>0</span>,767,False,siiec,False
5835,Local Hack Day IV,ended,https://local-hack-day-iv.devpost.com/,Ended,"Dec 02 - 03, 2017",[],$<span data-currency-value>0</span>,632,False,,False
13590,Swiss Blockchain Hackathon 2021,ended,https://sbhack21.devpost.com/,Ended,"Oct 15 - 31, 2021","[{'id': 1, 'name': 'Blockchain'}, {'id': 3, 'name': 'Fintech'}, {'id': 4, 'name': 'Gaming'}]","$<span data-currency-value>700,000</span>",355,False,Trust Square,False
11620,Local Hack Day: Build Day 3,ended,https://lhd-build-day-three.devpost.com/,Ended,"Jan 12 - 13, 2021",[],$<span data-currency-value>0</span>,724,False,,False
18900,.hack(); 23,ended,https://hack-23.devpost.com/,Ended,"Aug 16 - Sep 14, 2023","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 3, 'name': 'Fintech'}, {'id': 6, 'name': 'Machine Learning/AI'}]","₹ <span data-currency-value>100,000</span>",722,False,IEEE MACE SB,False
19024,Hack Summit 4.0,ended,https://hacksummit.devpost.com/,Ended,"Aug 30 - Sep 12, 2023","[{'id': 1, 'name': 'Blockchain'}, {'id': 6, 'name': 'Machine Learning/AI'}, {'id': 25, 'name': 'Web'}]","₹ <span data-currency-value>100,000</span>",688,False,"Aaruush, SRMIST",False
18400,All Inclusive Hacks,ended,https://all-inclusive-hacks.devpost.com/,Ended,"Aug 18 - Oct 03, 2023","[{'id': 6, 'name': 'Machine Learning/AI'}, {'id': 13, 'name': 'Social Good'}, {'id': 17, 'name': 'Low/No Code'}]",$<span data-currency-value>0</span>,686,False,All Inclusive Hacks,False
13871,Local Hack Day: Learn Day 1 ,ended,https://lhd-learn-day-1.devpost.com/,Ended,"Oct 10 - 11, 2021","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}, {'id': 13, 'name': 'Social Good'}]",$<span data-currency-value>0</span>,686,False,Major League Hacking,False
14019,HackGT 8: Discover Your Craft,ended,https://hackgt8.devpost.com/,Ended,"Oct 23 - 24, 2021","[{'id': 23, 'name': 'Beginner Friendly'}]","$<span data-currency-value>35,711</span>",658,False,HexLabs,False
14531,Local Hack Day: Build Day 1 ,ended,https://lhd-build-day-1.devpost.com/,Ended,"Jan 09 - 10, 2022","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}, {'id': 13, 'name': 'Social Good'}]",$<span data-currency-value>0</span>,638,False,Major League Hacking,False
12302,Local Hack Day: Share Day 1,ended,https://local-hack-day-share-day-1.devpost.com/,Ended,"Mar 28 - 29, 2021","[{'id': 22, 'name': 'Open Ended'}]",$<span data-currency-value>0</span>,606,False,Major League Hacking,False
16069,BuilderHacks S2,ended,https://builderhacks2.devpost.com/,Ended,"Sep 02 - 04, 2022","[{'id': 10, 'name': 'Communication'}, {'id': 22, 'name': 'Open Ended'}, {'id': 11, 'name': 'Productivity'}]","$<span data-currency-value>5,280</span>",604,False,Hop,False
19338,DubHacks '23,ended,https://dubhacks-23.devpost.com/,Ended,"Oct 14 - 15, 2023","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}, {'id': 13, 'name': 'Social Good'}]","$<span data-currency-value>19,250</span>",580,False,DubHacks,False
14983,Global Hack Week: Share 2022,ended,https://ghw-share-2022.devpost.com/,Ended,"Apr 03 - 10, 2022","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}, {'id': 13, 'name': 'Social Good'}]",$<span data-currency-value>0</span>,571,False,Major League Hacking,False
3375,LAUNCH Hackathon 2016,ended,https://launch.devpost.com/,Ended,"Feb 26 - 28, 2016",[],"$<span data-currency-value>1,060,250</span>",467,False,,False
2856,SV Hacks! - Ideas Come To Life,ended,https://svhacks.devpost.com/,Ended,"Feb 20 - 21, 2016",[],"$<span data-currency-value>8,100</span>",462,False,,False
14567,Microsoft Presents Code; Without Barriers Hackathon,ended,https://codewithoutbarriers.devpost.com/,Ended,"Apr 12 - May 16, 2022","[{'id': 6, 'name': 'Machine Learning/AI'}, {'id': 13, 'name': 'Social Good'}]","$<span data-currency-value>2,500</span>",552,False,Girls in Tech,False
12910,MLH INIT 2022: Day 2,ended,https://init-day-2.devpost.com/,Ended,"Jun 28 - 29, 2021","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 19, 'name': 'Education'}, {'id': 22, 'name': 'Open Ended'}]",$<span data-currency-value>0</span>,547,False,Major League Hacking,False
14830,Hajjathon - First Phase,ended,https://hajjathon1.devpost.com/,Ended,"Feb 25 - 28, 2022","[{'id': 1, 'name': 'Blockchain'}, {'id': 7, 'name': 'IoT'}, {'id': 6, 'name': 'Machine Learning/AI'}]","$<span data-currency-value>26,656</span>",521,False,EVC,False
6835,Service Delivery Ignite Hackathon ,ended,https://ignitehack.devpost.com/,Ended,"Sep 28 - 30, 2018",[],"R<span data-currency-value>306,000</span>",422,False,,False
18928,KU HackFest 2023,ended,https://kuhackfest.devpost.com/,Ended,"Sep 29 - 30, 2023","[{'id': 22, 'name': 'Open Ended'}]","$<span data-currency-value>1,736</span>",501,False,KUCC,False
14540,Local Hack Day: Build Day 2,ended,https://lhd-build-day-2.devpost.com/,Ended,"Jan 10 - 11, 2022","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}, {'id': 13, 'name': 'Social Good'}]",$<span data-currency-value>0</span>,499,False,Major League Hacking,False
12184,Local Hack Day: Share ,ended,https://local-hack-day-share.devpost.com/,Ended,"Mar 28 - Apr 05, 2021","[{'id': 10, 'name': 'Communication'}]",$<span data-currency-value>0</span>,497,False,Major League Hacking,False
19045,HowdyHack 2023,ended,https://howdyhack-2023.devpost.com/,Ended,"Sep 09 - 10, 2023","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}]","$<span data-currency-value>1,412</span>",184,False,TAMUhack,False
8380,Super Hack: San Diego's Premier High-School Hackathon,ended,https://super.devpost.com/,Ended,"Mar 21 - Aug 03, 2020","[{'id': 11, 'name': 'Productivity'}, {'id': 12, 'name': 'Lifehacks'}, {'id': 13, 'name': 'Social Good'}]","$<span data-currency-value>11,116</span>",398,False,,False
17292,HackSharks,ended,https://hacksharks.devpost.com/,Ended,"May 18 - Jun 29, 2023","[{'id': 6, 'name': 'Machine Learning/AI'}, {'id': 23, 'name': 'Beginner Friendly'}, {'id': 25, 'name': 'Web'}]","₹ <span data-currency-value>6,475,000</span>",479,False,TEAM KALPANA,False
11621,Local Hack Day: Build Day 4,ended,https://lhd-build-day-four.devpost.com/,Ended,"Jan 13 - 14, 2021",[],$<span data-currency-value>0</span>,479,False,,False
7727,hackathonCLT MMXIX,ended,https://hackathonclt.devpost.com/,Ended,"Mar 22 - 23, 2019",[],"$<span data-currency-value>30,000</span>",392,False,,False
13447,OEC: BUIDL IN METAFORCE Hackathon ,ended,https://okexchain.devpost.com/,Ended,"Aug 26 - Nov 14, 2021","[{'id': 1, 'name': 'Blockchain'}, {'id': 4, 'name': 'Gaming'}]","$<span data-currency-value>1,100,000</span>",386,False,OKExChain,False
13857,Local Hack Day: Learn 2022,ended,https://lhd-learn.devpost.com/,Ended,"Oct 10 - 18, 2021","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}, {'id': 13, 'name': 'Social Good'}]",$<span data-currency-value>0</span>,466,False,Major League Hacking,False
