id,title,open_state,url,time_left_to_submission,registrations_count,featured,organization_name,start_date,end_date,5_AR/VR,23_Beginner Friendly,11_Productivity,6_Machine Learning/AI,2_DevOps,25_Web,21_Enterprise,22_Open Ended,28_Databases,10_Communication,7_IoT,17_Low/No Code,19_Education,4_Gaming,13_Social Good,1_Blockchain,16_Health,9_Cybersecurity,3_Fintech,26_Mobile,18_Design,15_Music/Art,27_Robotic Process Automation,12_Lifehacks,14_COVID-19,20_E-commerce/Retail,24_Quantum,8_Voice skills
19425,WHACK 2023,upcoming,https://whack-2324.devpost.com/,35 days left,2,False,Wellesley College,"Nov 04, 2023","Nov 05, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19498,LEC Hacks 2023,upcoming,https://lec-hacks-2023.devpost.com/,43 days left,2,False,Lynbrook Engineering Club,"Nov 10, 2023","Nov 13, 2023",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18965,guadalahacks,upcoming,https://guadalahacks.devpost.com/,35 days left,1,False,guadalahacks,"Nov 04, 2023","Nov 05, 2023",0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19370,Let's see your ideas,upcoming,https://strapplife-lsyi.devpost.com/,91 days left,1,False,strapplife,"Nov 05, 2023",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19388,MecSimCalc Hackathon LIVE ,upcoming,https://mecsimcalc-hackathon-live.devpost.com/,91 days left,1,False,MecSimCalc,"Nov 12, 2023",,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19499,HackEPS 2023,upcoming,https://hackeps2023.devpost.com/,56 days left,1,False,LleidaHack,"Nov 25, 2023","Nov 26, 2023",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18302,Equali-Hack Fall 2023,closed,https://equali-hack-fall-2023.devpost.com/,0 days left,23,False,EqualiHack,"Sep 01, 2023","Oct 01, 2023",0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9683,#WirVsVirus ,closed,https://wirvsvirushackathon.devpost.com/,0 days left,12435,False,,"Mar 20, 2023","Mar 22, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
9854,The Global Hack,closed,https://theglobalhack.devpost.com/,0 days left,6048,False,,"Apr 03, 2023","Apr 09, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18843,IBM Z Datathon 2023,upcoming,https://ibm-zdatathon-18843.devpost.com/,21 days left,3423,False,Shooting Stars Foundation,"Oct 19, 2023","Oct 22, 2023",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18796,Square + Google AI Hackathon,open,https://square-google-ai.devpost.com/,18 days left,2487,False,Square,"Aug 22, 2023","Oct 19, 2023",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
18960,Global Power Rankings Hackathon,open,https://lolglobalpowerrankings.devpost.com/,23 days left,1849,False,Amazon,"Aug 31, 2023","Oct 24, 2023",0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18930,Codegeist Unleashed,open,https://codegeistunleashed.devpost.com/,23 days left,1731,False,Atlassian,"Sep 05, 2023","Oct 24, 2023",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14100,Hack The League,closed,https://hack-the-league.devpost.com/,0 days left,1719,False,Hack The League,"Feb 11, 2023","Feb 13, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18740,Dropbox Sign AI-Powered Agreements Hackathon,open,https://dropboxhackathon2023.devpost.com/,9 days left,1142,False,Dropbox,"Aug 15, 2023","Oct 10, 2023",0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12256,UpdateDeutschland,closed,https://updatedeutschland.devpost.com/,0 days left,1449,False,ProjectTogether,"Mar 16, 2023","Mar 21, 2023",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
15130,Devspace 2022,closed,https://devspace-2022.devpost.com/,0 days left,1381,False,computer society of India,"Apr 14, 2023","Apr 16, 2023",0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14216,Local Hack Day: Build 2022,closed,https://lhd-build-2022.devpost.com/,0 days left,1343,False,Major League Hacking,"Jan 09, 2023","Jan 16, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9823,#VersusVirus,closed,https://versusvirus.devpost.com/,0 days left,1125,False,,"Apr 04, 2023","Apr 05, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
18595,Nylas and AI: Email and Calendaring for the Future,open,https://nylas.devpost.com/,1 days left,663,False,nylas,"Aug 08, 2023","Oct 02, 2023",0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10449,Delhi Hacks,closed,https://delhihacks.devpost.com/,0 days left,969,False,,"Sep 05, 2023","Sep 06, 2023",0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15217,Neo4j Cypher Code-Golf,closed,https://neo4j-code-golf-2022.devpost.com/,0 days left,958,False,Neo4j,"Jun 30, 2023","Sep 16, 2023",0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18822,HackMIT 2023,closed,https://hack-mit-2023.devpost.com/,0 days left,1076,False,HackMIT,"Sep 16, 2023","Sep 17, 2023",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18577,All India Women ONLY Hackathon'23,closed,https://all-india-hack.devpost.com/,0 days left,1026,False,Shooting Stars Foundation,"Aug 05, 2023","Aug 08, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12857,MLH INIT 2022,closed,https://init.devpost.com/,0 days left,935,False,Major League Hacking,"Jun 27, 2023","Jul 05, 2023",0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12893,Apps Up 2021 Europe | Huawei HMS App Innovation Contest,closed,https://appsup2021.devpost.com/,0 days left,494,False,Huawei,"Jun 21, 2023","Sep 05, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
18569,dApp-A-thon Season 2,closed,https://dappathon2.devpost.com/,0 days left,896,False,Spheron ,"Aug 21, 2023","Sep 17, 2023",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18815,Pangea Securathon: Health and Wealth Hackathon,closed,https://healthandwealth.devpost.com/,0 days left,453,False,pangea.cloud,"Aug 15, 2023","Sep 18, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
12909,MLH INIT 2022: Day 1,closed,https://init-day-1.devpost.com/,0 days left,837,False,Major League Hacking,"Jun 27, 2023","Jun 28, 2023",0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18540,UC Berkeley AI Hackathon,closed,https://uc-berkeley-ai-hackathon.devpost.com/,0 days left,806,False,Cal Hacks,"Jun 17, 2023","Jun 18, 2023",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10071,Crisis Engineering Competition | CEC'20,closed,https://cec.devpost.com/,0 days left,682,False,,"Jun 10, 2023","Jun 12, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15047,Smart India Hackathon (Internal) 2022,closed,https://srmsih-2022.devpost.com/,0 days left,767,False,siiec,"Mar 16, 2023","Mar 18, 2023",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13590,Swiss Blockchain Hackathon 2021,upcoming,https://sbhack21.devpost.com/,30 days left,355,False,Trust Square,"Oct 15, 2023","Oct 31, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
18900,.hack(); 23,closed,https://hack-23.devpost.com/,0 days left,722,False,IEEE MACE SB,"Aug 16, 2023","Sep 14, 2023",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19024,Hack Summit 4.0,closed,https://hacksummit.devpost.com/,0 days left,688,False,"Aaruush, SRMIST","Aug 30, 2023","Sep 12, 2023",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18400,All Inclusive Hacks,open,https://all-inclusive-hacks.devpost.com/,2 days left,686,False,All Inclusive Hacks,"Aug 18, 2023","Oct 03, 2023",0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13871,Local Hack Day: Learn Day 1 ,upcoming,https://lhd-learn-day-1.devpost.com/,10 days left,686,False,Major League Hacking,"Oct 10, 2023","Oct 11, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14019,HackGT 8: Discover Your Craft,upcoming,https://hackgt8.devpost.com/,23 days left,658,False,HexLabs,"Oct 23, 2023","Oct 24, 2023",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14531,Local Hack Day: Build Day 1 ,closed,https://lhd-build-day-1.devpost.com/,0 days left,638,False,Major League Hacking,"Jan 09, 2023","Jan 10, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12302,Local Hack Day: Share Day 1,closed,https://local-hack-day-share-day-1.devpost.com/,0 days left,606,False,Major League Hacking,"Mar 28, 2023","Mar 28, 2023",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16069,BuilderHacks S2,closed,https://builderhacks2.devpost.com/,0 days left,604,False,Hop,"Sep 02, 2023","Sep 04, 2023",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19338,DubHacks '23,upcoming,https://dubhacks-23.devpost.com/,14 days left,580,False,DubHacks,"Oct 14, 2023","Oct 15, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14983,Global Hack Week: Share 2022,closed,https://ghw-share-2022.devpost.com/,0 days left,571,False,Major League Hacking,"Apr 03, 2023","Apr 10, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14567,Microsoft Presents Code; Without Barriers Hackathon,closed,https://codewithoutbarriers.devpost.com/,0 days left,552,False,Girls in Tech,"Apr 12, 2023","May 16, 2023",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12910,MLH INIT 2022: Day 2,closed,https://init-day-2.devpost.com/,0 days left,547,False,Major League Hacking,"Jun 28, 2023","Jun 28, 2023",0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14830,Hajjathon - First Phase,closed,https://hajjathon1.devpost.com/,0 days left,521,False,EVC,"Feb 25, 2023","Feb 28, 2023",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18928,KU HackFest 2023,closed,https://kuhackfest.devpost.com/,0 days left,501,False,KUCC,"Sep 28, 2023","Sep 30, 2023",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14540,Local Hack Day: Build Day 2,closed,https://lhd-build-day-2.devpost.com/,0 days left,499,False,Major League Hacking,"Jan 10, 2023","Jan 11, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12184,Local Hack Day: Share ,closed,https://local-hack-day-share.devpost.com/,0 days left,497,False,Major League Hacking,"Mar 28, 2023","Apr 05, 2023",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19045,HowdyHack 2023,closed,https://howdyhack-2023.devpost.com/,0 days left,184,False,TAMUhack,"Sep 09, 2023","Sep 10, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8380,Super Hack: San Diego's Premier High-School Hackathon,closed,https://super.devpost.com/,0 days left,398,False,,"Mar 21, 2023","Aug 03, 2023",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
17292,HackSharks,closed,https://hacksharks.devpost.com/,0 days left,479,False,TEAM KALPANA,"May 18, 2023","Jun 28, 2023",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13447,OEC: BUIDL IN METAFORCE Hackathon ,open,https://okexchain.devpost.com/,44 days left,386,False,OKExChain,"Aug 26, 2023","Nov 14, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13857,Local Hack Day: Learn 2022,upcoming,https://lhd-learn.devpost.com/,17 days left,466,False,Major League Hacking,"Oct 10, 2023","Oct 18, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9124,NaijaHacks 2019,upcoming,https://naijahacks2019.devpost.com/,75 days left,378,False,,"Dec 10, 2023","Dec 15, 2023",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
11218,Yale CBIT Healthcare Hackathon,closed,https://yale-hack-health.devpost.com/,0 days left,454,False,,"Jan 22, 2023","Jan 24, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13889,Local Hack Day: Learn Day 2 ,upcoming,https://lhd-learn-day-2.devpost.com/,11 days left,453,False,Major League Hacking,"Oct 11, 2023","Oct 12, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17894,Global Hack Week: APIs,closed,https://global-hack-week-api.devpost.com/,0 days left,450,False,Major League Hacking,"Mar 28, 2023","Apr 10, 2023",0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8287,HackZurich 2019,closed,https://hackzurich19.devpost.com/,0 days left,361,False,,"Sep 27, 2023","Sep 28, 2023",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14011,CrowdHacks,upcoming,https://crowdhacksieeegtbit.devpost.com/,65 days left,443,False,IEEE GTBIT,"Dec 04, 2023","Dec 05, 2023",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17235,Hackfest - Advaita,closed,https://hackfest-advaita.devpost.com/,0 days left,437,False,IIIT Bhubaneswar,"Jan 23, 2023","Feb 10, 2023",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18323,Global Hack Week: Launch,closed,https://global-hack-week-launch.devpost.com/,0 days left,436,False,Major League Hacking,"Jul 03, 2023","Jul 10, 2023",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12911,MLH INIT 2022: Day 3,closed,https://init-day-3.devpost.com/,0 days left,431,False,Major League Hacking,"Jun 28, 2023","Jun 30, 2023",0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18374,Global Hack Week: Data,closed,https://ghw-data-week.devpost.com/,0 days left,415,False,Major League Hacking,"Jul 31, 2023","Aug 07, 2023",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9921,Quarantine Hackathon,closed,https://quarantinehackathon.devpost.com/,0 days left,335,False,,"Apr 24, 2023","Apr 27, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18200,HackPNW Summer,closed,https://hackpnw-summer.devpost.com/,0 days left,135,False,HackPNW Team,"Jun 03, 2023","Jun 04, 2023",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
10405,HackATL 2020,upcoming,https://hackatl2020.devpost.com/,3 days left,329,False,,"Oct 02, 2023","Oct 04, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
12914,MLH INIT 2022: Weekend,closed,https://init-weekend.devpost.com/,0 days left,409,False,major leauge hacking,"Jul 02, 2023","Jul 05, 2023",0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10017,COVID-19 Idea Sprint with GovTech Singapore,closed,https://govsg.devpost.com/,0 days left,320,False,Singapore Government,"May 08, 2023","May 22, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
18829,HackZurich 2023,closed,https://hackzurich23.devpost.com/,0 days left,398,False,HackZurich,"Sep 15, 2023","Sep 17, 2023",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6961,AT&T Mixed Reality Hackathon with Magic Leap,open,https://attmixhack18.devpost.com/,41 days left,314,False,AT&T,"Sep 26, 2023","Nov 11, 2023",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14560,Local Hack Day: Build Day 3,closed,https://lhd-build-day-3.devpost.com/,0 days left,390,False,Major League Hacking,"Jan 11, 2023","Jan 12, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14223,HackYourPath3.0,upcoming,https://hackyourpath3-0.devpost.com/,53 days left,388,False,HITAM,"Nov 16, 2023","Nov 23, 2023",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13911,Local Hack Day: Learn Day 3,upcoming,https://lhd-learn-day-3.devpost.com/,12 days left,388,False,Major League Hacking,"Oct 12, 2023","Oct 13, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16960,Hack Your Path 4.0,upcoming,https://hack-your-path-4-0.devpost.com/,78 days left,377,False,HITAM,"Dec 13, 2023","Dec 18, 2023",0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15814,Hack4Earth,open,https://hack4earth-official.devpost.com/,4 days left,375,False,Microsoft Student Ambassadors Nigeria,"Sep 01, 2023","Oct 05, 2023",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9202,AI Artathon Phase 1,closed,https://ai-artathon.devpost.com/,0 days left,287,False,,"Jan 23, 2023","Jan 25, 2023",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12912,MLH INIT 2022: Day 4,closed,https://init-day-4.devpost.com/,0 days left,359,False,Major League Hacking,"Jun 30, 2023","Jul 01, 2023",0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13875,DubHacks '21,upcoming,https://dubhacks-21.devpost.com/,23 days left,355,False,DubHacks,"Oct 23, 2023","Oct 24, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14014,Brown Deep Learning Day Fall 2021,upcoming,https://brown-deep-learning-day-f2021.devpost.com/,70 days left,353,False,Brown University,"Oct 25, 2023","Dec 10, 2023",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11213,Brown Deep Learning Day 2020,upcoming,https://brown-deep-learning-day-2020.devpost.com/,71 days left,353,False,,"Nov 10, 2023","Dec 11, 2023",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10482,Hacks for Humanity,upcoming,https://hacksforhumanity2020.devpost.com/,10 days left,277,False,,"Oct 09, 2023","Oct 11, 2023",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10288,GirlCode Hackathon,open,https://girlcodehack.devpost.com/,91 days left,275,False,,"Aug 02, 2023",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
12913,MLH INIT 2022: Day 5,closed,https://init-day-5.devpost.com/,0 days left,344,False,major lea,"Jul 01, 2023","Jul 02, 2023",0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9820,Teens in AI COVID-19 Hackathon,closed,https://teenshackcovid.devpost.com/,0 days left,268,False,,"Apr 25, 2023","May 04, 2023",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
18196,Young Youth Innovators Summer 2023,closed,https://y-y-innovators-summer-2023.devpost.com/,0 days left,339,False,Young Youth Innovators,"Jun 20, 2023","Jul 20, 2023",0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12304,Local Hack Day: Share Day 3,closed,https://local-hack-day-share-day-3.devpost.com/,0 days left,337,False,Major League Hacking,"Mar 30, 2023","Mar 31, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12303,Local Hack Day: Share Day 2,closed,https://local-hack-day-share-day-2.devpost.com/,0 days left,334,False,Major League Hacking,"Mar 28, 2023","Mar 30, 2023",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13064,Coastal Hacks,closed,https://coastalhacks.devpost.com/,0 days left,333,False,Student-Run,"Sep 04, 2023","Sep 06, 2023",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8414,MadurAIOpenTecHackathon,upcoming,https://625001.devpost.com/,24 days left,258,False,,"Oct 23, 2023","Oct 25, 2023",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18721,Global Hack Week: Open Source,upcoming,https://ghw-open-source.devpost.com/,22 days left,328,False,Major League Hacking,"Oct 16, 2023","Oct 23, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13925,Local Hack Day: Learn Day 4,upcoming,https://lhd-learn-day-4.devpost.com/,13 days left,328,False,Major League Hacking,"Oct 13, 2023","Oct 14, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18756,Youth Data Hack,open,https://youth-data-hack.devpost.com/,15 days left,317,False,Data4Youth,"Aug 28, 2023","Oct 16, 2023",0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15273,Hacks for Humanity 2022,upcoming,https://hacks-for-humanity-2022.devpost.com/,8 days left,317,False,Project Humanities,"Oct 07, 2023","Oct 09, 2023",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
19072,HackRU Fall 2023,upcoming,https://hackru-f23.devpost.com/,7 days left,309,False,HackRU,"Oct 07, 2023","Oct 08, 2023",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18693,Web3 Code Challenge,closed,https://web3-code-challenge.devpost.com/,0 days left,305,False,VBI Academy,"Jul 15, 2023","Sep 10, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
16564,IIT Madras RP & IC's Student Hackathon - November 2022,upcoming,https://student-hackiitmrp.devpost.com/,44 days left,305,False,IITM Research Park & Incubation Cell,"Nov 13, 2023","Nov 14, 2023",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10061,Hack the Normal,closed,https://hack-the-normal.devpost.com/,0 days left,233,False,,"May 15, 2023","May 27, 2023",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
14578,Local Hack Day: Build Day 5,closed,https://lhd-build-day-5.devpost.com/,0 days left,302,False,Major League Hacking,"Jan 13, 2023","Jan 14, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18719,Global Hack Week: Web3,closed,https://global-hack-week-web3.devpost.com/,0 days left,297,False,Major League Hacking,"Sep 04, 2023","Sep 11, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18186,Global Hack Week: Games,closed,https://global-hack-week-games.devpost.com/,0 days left,296,False,Major League Hacking,"May 01, 2023","May 08, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16987,2023 Tech For Good Hackathon Powered by Netscout,closed,https://2023-tech-for-good-hackathon.devpost.com/,0 days left,295,False,Shooting Stars Foundation,"Jan 20, 2023","Jan 21, 2023",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
16179,IBM zDatathon,closed,https://ibm-zdatathon.devpost.com/,0 days left,291,False,Shooting Stars Foundation,"Sep 24, 2023","Sep 25, 2023",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11774,Rotathon,closed,https://rotathon3011.devpost.com/,0 days left,291,False,,"Feb 16, 2023","Mar 20, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10213,"Sunshine State Hackathon, Florida, Oct.21-23",open,https://sunshine-state-hackathon.devpost.com/,20 days left,222,False,,"Aug 21, 2023","Oct 21, 2023",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12973,BusiHacks,closed,https://busihacks2021.devpost.com/,0 days left,278,False,BusiHacks,"Aug 18, 2023","Aug 22, 2023",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
